worldline_id,event_index,cycle,x,y,z,fit_residual,support_node_count,particle_like
worldline_000055,8,92.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,9,103.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,10,115.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,11,127.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000060,0,0.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,1,11.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,2,23.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,3,34.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,4,46.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,5,57.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,6,69.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,7,80.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,8,92.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,9,103.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,10,115.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000060,11,127.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5447389709103377,3,False
worldline_000061,0,0.0,-4.754610821685358,-5.260320665543998,1.5370821746157544,0.6134430209567929,16,False
worldline_000061,1,11.0,-4.754610821685358,-5.260320665543998,1.5370821746157544,0.6134430209567929,16,False
worldline_000061,2,23.0,-4.754610821685358,-5.260320665543998,1.5370821746157544,0.6134430209567929,16,False
worldline_000061,3,34.0,-4.754610821685358,-5.260320665543998,1.5370821746157544,0.6134430209567929,16,False
worldline_000061,4,46.0,-4.754610821685358,-5.260320665543998,1.5370821746157544,0.6134430209567929,16,False
worldline_000061,5,57.0,-4.754610821685358,-5.260320665543998,1.5370821746157544,0.6134430209567929,16,False
worldline_000061,6,69.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.4957663690641617,7,False
